60874ae3034515f182aab19b40a50417,Resource type=Digital edition,Type: Collection,Purpose: Research,Scope: Artist,Scope: Formats=mei/xml,Scope: Formats=svg,Scope: MO type=Score,Scope: Object type=Score,Access: Public,Access: license=Open Access,Access: Free/Charged=Free,Format: Interoperable?,Interface: Human consumption?,Interface: Data Dump?=N/A,Interface: Browsable?,Collection: Size=<1000,Data size=UNKNOWN,Symbolic: Machine readable?,Feature: Melody,Feature: Harmony,Feature: Rhythm,Feature: Descriptive Metadata,Situation/Task=musicology,Situation/Task=data visualization,Target audience=researchers
0a9fe3e07d51db47c6fa241adbe2b979,Resource type=Digital edition,Type: Collection,Affordance: Is playable?,Purpose: Research,Scope: Genre,Scope: Artist,Scope: Formats=mei/xml,Scope: Formats=tei/xml,Scope: Formats=wav,Scope: MO type=Score,Scope: Object type=Score,Access: Public,Access: license=CC-BY-NC-SA,Access: Free/Charged=Free,Format: Interoperable?,Interface: Human consumption?,Interface: Data Dump?=N/A,Interface: Is it queryable?,Interface: Browsable?,Collection: Size=<1000,Data size=UNKNOWN,Symbolic: Machine readable?,Feature: Melody,Feature: Harmony,Feature: Lyrics,Feature: Rhythm,Feature: Structure,Feature: Descriptive Metadata,Situation/Task=musicology,Situation/Task=music history,Target audience=researchers
42a62cbc9f9d89d4ab913b750417a856,Resource type=Digital edition,Type: Collection,Affordance: Is playable?,Purpose: Research,Scope: Temporal,Scope: Geographical,Scope: Genre,Scope: Formats=mei/xml,Scope: Formats=jpg,Scope: Formats=mp3,Scope: MO type=Score,Scope: Object type=Score,Access: Public,Access: license=CC-BY-NC,Access: Free/Charged=Free,Format: Interoperable?,Interface: Human consumption?,Interface: Browsable?,Collection: Size=<1000,Data size=UNKNOWN,Symbolic: Machine readable?,Feature: Melody,Feature: Harmony,Feature: Lyrics,Feature: Rhythm,Feature: Structure,Feature: Descriptive Metadata,Situation/Task=musicology,Situation/Task=data visualization,Target audience=researchers
7034caed811242d4e1e911fe340625fe,Resource type=Digital edition,Type: Collection,Purpose: Research,Scope: Artist,Scope: MO type=Score,Scope: Object type=Score,Access: Public,Access: license=Open Access,Access: Free/Charged=Free,Format: Interoperable?,Interface: Human consumption?,Interface: Data Dump?=N/A,Collection: Size=<1000,Data size=UNKNOWN,Symbolic: Machine readable?,Feature: Melody,Feature: Harmony,Feature: Lyrics,Feature: Rhythm,Feature: Structure,Feature: Descriptive Metadata,Situation/Task=music philology,Target audience=researchers
c56c1b40ca369fe129d4d664f243e540,Resource type=Digital edition,Type: Collection,Purpose: Research,Scope: Artist,Scope: Formats=tei,Scope: MO type=MusicalWork,Scope: Object type=Musical resource,Access: Public,Access: license=Open Access,Access: Free/Charged=Free,Format: Interoperable?,Interface: Human consumption?,Interface: Data Dump?=N/A,Interface: Browsable?,Collection: Size=<100000,Data size=UNKNOWN,Feature: Descriptive Metadata,Situation/Task=music history,Target audience=researchers
db737353c820622898c173e3e8065d9c,Resource type=Digital edition,Type: Collection,Affordance: Is playable?,Purpose: Research,Scope: Temporal,Scope: Geographical,Scope: Genre,Scope: Formats=mp3,Scope: Formats=jpg,Scope: Formats=ogg,Scope: Formats=mei/xml,Scope: MO type=Score,Scope: Object type=Score,Access: Public,Access: license=Open Access,Access: Free/Charged=Free,Format: Interoperable?,Interface: Human consumption?,Interface: Data Dump?=N/A,Interface: Browsable?,Collection: Size=<10,Data size=~Mb,Symbolic: Machine readable?,Feature: Rhythm,Feature: Descriptive Metadata,Situation/Task=musicology,Situation/Task=measure annotation,Situation/Task=data visualization,Target audience=researchers
ad45805300d2b2f1ce6d38eddba228ae,Resource type=Digital edition,Type: Collection,Affordance: Is playable?,Purpose: Research,Scope: Temporal,Scope: Geographical,Scope: Genre,Scope: Artist,Scope: Formats=pdf,Scope: Formats=mov,Scope: Formats=audio,Scope: MO type=Score,Scope: Object type=Score,Access: Public,Access: license=Open Access,Access: Free/Charged=Free,Interface: Human consumption?,Interface: Data Dump?,Interface: Browsable?,Collection: Size=<1000,Data size=~Gb,Feature: Descriptive Metadata,Situation/Task=music history,Target audience=researchers
8569a21db1b4d786a7268668b65b9905,Resource type=Digital edition,Type: Collection,Purpose: Research,Scope: Artist,Scope: Formats=jpg,Scope: MO type=Score,Scope: Object type=Score,Access: Public,Access: license=Open Access,Access: Free/Charged=Free,Format: Interoperable?,Interface: Human consumption?,Interface: Browsable?,Collection: Size=<1000,Data size=~Gb,Feature: Lyrics,Feature: Structure,Feature: Descriptive Metadata,Situation/Task=music history,Situation/Task=musicology,Target audience=researchers
6b372b3d497941c6a8ec16ee314368e4,Resource type=Digital edition,Type: Collection,Purpose: Research,Scope: Artist,Scope: Formats=pdf,Scope: MO type=Score,Scope: Object type=Score,Access: Public,Access: license=Open Access,Access: Free/Charged=Free,Interface: Human consumption?,Interface: Data Dump?,Interface: Is it queryable?,Interface: Browsable?,Collection: Size=<1000,Data size=~Mb,Feature: Descriptive Metadata,Situation/Task=music history,Situation/Task=musicology,Target audience=researchers
7330330ebcad5a02598182aae14e5eb4,Resource type=Digital edition,Type: Collection,Purpose: Research,Scope: Artist,Scope: Formats=jpg,Scope: MO type=Score,Scope: Object type=Score,Access: Public,Access: license=Copyright,Access: Free/Charged=Free,Format: Interoperable?,Interface: Human consumption?,Interface: Browsable?,Collection: Size=<1000,Data size=UNKNOWN,Feature: Descriptive Metadata,Situation/Task=music history,Situation/Task=musicology,Target audience=researchers
46a3a906682472881b739caff3a05137,Resource type=Digital edition,Type: Collection,Affordance: Is playable?,Purpose: Research,Scope: Artist,Scope: Formats=pdf,Scope: Formats=audio,Scope: MO type=Score,Scope: Object type=Score,Access: Public,Access: license=CC-BY-NC-SA,Access: Free/Charged=Free,Interface: Human consumption?,Interface: Is it queryable?,Interface: Browsable?,Collection: Size=<1000,Data size=UNKNOWN,Feature: Descriptive Metadata,Situation/Task=music history,Situation/Task=musicology,Target audience=researchers
c15d57b9ec16431ad130e60711db7483,Resource type=Digital edition,Type: Collection,Affordance: Is playable?,Purpose: Research,Scope: Artist,Scope: Formats=pdf,Scope: Formats=mp3,Scope: Formats=musicxml,Scope: MO type=Score,Scope: Object type=Score,Access: Public,Access: license=Open Access,Access: Free/Charged=Free,Format: Interoperable?,Interface: Human consumption?,Interface: Data Dump?,Interface: Browsable?,Collection: Size=<1000,Data size=~Gb,Symbolic: Machine readable?,Feature: Melody,Feature: Harmony,Feature: Lyrics,Feature: Rhythm,Feature: Descriptive Metadata,Situation/Task=musicology,Target audience=researchers
65e5b75883abf4b4388b86b5eced900d,Resource type=Digital edition,Purpose: Research,Scope: Artist,Scope: Formats=jpg,Scope: MO type=Score,Scope: Object type=Score,Access: Public,Access: license=Open Access,Access: Free/Charged=Free,Format: Interoperable?,Interface: Human consumption?,Interface: Data Dump?,Interface: Browsable?,Collection: Size=<10,Data size=UNKNOWN,Feature: Descriptive Metadata,Situation/Task=music history,Situation/Task=musicology,Situation/Task=cultural studies,Target audience=researchers
6fc0f2eba532aa6ebcae340dfeff0e33,Resource type=Digital edition,Type: Collection,Affordance: Is playable?,Purpose: Research,Scope: Artist,Scope: Formats=pdf,Scope: Formats=mp3,Scope: Formats=midi,Scope: MO type=Score,Scope: Object type=Score,Access: Public,Access: license=Open Access,Access: Free/Charged=Free,Interface: Human consumption?,Interface: Data Dump?,Interface: Browsable?,Collection: Size=<1000,Data size=~Gb,Feature: Descriptive Metadata,Situation/Task=music history,Situation/Task=musicology,Target audience=researchers
4a2891d40b5b2a1cf2c4d69ef5bf32ce,Resource type=Digital edition,Type: Collection,Purpose: Research,Scope: Artist,Scope: Formats=jpg,Scope: MO type=Score,Scope: Object type=Score,Access: Public,Access: license=Open Access,Access: Free/Charged=Free,Format: Interoperable?,Interface: Human consumption?,Interface: Data Dump?,Interface: Is it queryable?,Interface: Browsable?,Collection: Size=<1000,Data size=~Gb,Feature: Descriptive Metadata,Situation/Task=music history,Situation/Task=musicology,Target audience=researchers
84e10ac8b68911f73929a57b7c23151f,Resource type=Digital edition,Type: Collection,Affordance: Is playable?,Purpose: Research,Scope: Artist,Scope: Formats=mei/xml,Scope: Formats=html,Scope: Formats=pdf,Scope: Formats=mp3,Scope: MO type=Libretto,Scope: Object type=Libretto,Access: Public,Access: license=CC-BY-NC-SA,Access: Free/Charged=Free,Format: Interoperable?,Interface: Human consumption?,Interface: Data Dump?,Interface: Browsable?,Collection: Size=<100,Data size=~Mb,Symbolic: Machine readable?,Feature: Melody,Feature: Harmony,Feature: Lyrics,Feature: Rhythm,Feature: Structure,Feature: Descriptive Metadata,Situation/Task=music history,Situation/Task=musicology,Target audience=researchers
265f66a38008a417cd240cff8341af27,Resource type=Digital edition,Type: Collection,Purpose: Research,Scope: Temporal,Scope: Genre,Scope: Formats=pdf,Scope: MO type=Score,Scope: Object type=Score,Access: Public,Access: license=Open Access,Access: Free/Charged=Free,Interface: Human consumption?,Interface: Data Dump?,Interface: Is it queryable?,Interface: Browsable?,Collection: Size=<1000,Data size=~Gb,Feature: Descriptive Metadata,Situation/Task=music history,Situation/Task=musicology,Situation/Task=performance,Target audience=researchers,Target audience=performers
f9803fc35f08a16875a482fc5a87d50f,Resource type=Digital edition,Purpose: Research,Scope: Artist,Scope: Formats=jpg,Scope: MO type=Score,Scope: Object type=Score,Access: Public,Access: license=Open Access,Access: Free/Charged=Free,Format: Interoperable?,Interface: Human consumption?,Interface: Browsable?,Collection: Size=<10,Data size=~Gb,Feature: Descriptive Metadata,Situation/Task=music history,Situation/Task=musicology,Target audience=researchers
491b29c853e41b4d36b4004446260b1a,Resource type=Digital edition,Type: Collection,Purpose: Research,Scope: Temporal,Scope: Genre,Scope: Formats=jpg,Scope: MO type=Score,Scope: Object type=Score,Access: Public,Access: license=Open Access,Access: Free/Charged=Free,Format: Interoperable?,Interface: Human consumption?,Interface: Is it queryable?,Interface: Browsable?,Collection: Size=<10000,Data size=UNKNOWN,Symbolic: Machine readable?,Feature: Melody,Feature: Harmony,Feature: Lyrics,Feature: Rhythm,Feature: Structure,Feature: Descriptive Metadata,Situation/Task=music history,Situation/Task=musicology,Situation/Task=comparative studies,Target audience=researchers
2817d1aa4b9987161dc6ed0c4c71079b,Resource type=Digital edition,Type: Collection,Purpose: Research,Scope: Temporal,Scope: Geographical,Scope: Genre,Scope: Formats=jpg,Scope: MO type=Score,Scope: Object type=Score,Access: Public,Access: license=Open Access,Access: Free/Charged=Free,Format: Interoperable?,Interface: Human consumption?,Interface: Browsable?,Collection: Size=<100,Data size=~Gb,Feature: Descriptive Metadata,Situation/Task=music history,Situation/Task=musicology,Target audience=researchers
5dd3c85ee55d9547ed7d1facde83cd0a,Resource type=Digital edition,Type: Collection,Purpose: Research,Scope: Artist,Scope: Formats=jpg,Scope: MO type=Score,Scope: Object type=Score,Access: Public,Access: license=Open Access,Access: Free/Charged=Free,Format: Interoperable?,Interface: Human consumption?,Interface: Browsable?,Collection: Size=<100,Data size=UNKNOWN,Feature: Descriptive Metadata,Situation/Task=music history,Situation/Task=musicology,Target audience=researchers
